VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,02/09/2022 06:49:30 PM,02/09/2022 06:55:07 PM,N,1,41,41,1,0.87,5.5,1,0.5,1,0,,0.3,8.3,1,1,0
2,02/09/2022 06:49:38 PM,02/09/2022 06:58:31 PM,N,1,75,74,1,1.5,7.5,1,0.5,0,0,,0.3,9.3,1,1,0
1,02/09/2022 06:49:55 PM,02/09/2022 07:04:52 PM,N,1,97,33,1,1.5,10.5,1,0.5,2.45,0,,0.3,14.75,1,1,0
2,02/09/2022 06:50:10 PM,02/09/2022 07:06:24 PM,N,1,52,189,1,1.49,11,1,0.5,2.56,0,,0.3,15.36,1,1,0
1,02/09/2022 06:50:10 PM,02/09/2022 06:56:27 PM,N,1,66,97,1,1.4,6.5,1,0.5,0,0,,0.3,8.3,2,1,0
2,02/09/2022 06:50:19 PM,02/09/2022 07:07:56 PM,N,1,82,80,1,4.63,16.5,1,0.5,2.74,0,,0.3,21.04,1,1,0
2,02/09/2022 06:50:31 PM,02/09/2022 07:05:14 PM,N,1,7,223,1,1.36,10,1,0.5,2.36,0,,0.3,14.16,1,1,0
2,02/09/2022 06:50:46 PM,02/09/2022 06:56:26 PM,N,1,166,166,2,0.86,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,02/09/2022 06:50:47 PM,02/09/2022 06:58:51 PM,N,1,210,210,5,1.15,7,1,0.5,1.76,0,,0.3,10.56,1,1,0
2,02/09/2022 06:50:52 PM,02/09/2022 07:15:56 PM,N,1,181,72,1,3.75,18,1,0.5,0,0,,0.3,19.8,2,1,0
2,02/09/2022 06:51:05 PM,02/09/2022 06:54:20 PM,N,1,43,236,1,0.62,4.5,1,0.5,1.81,0,,0.3,10.86,1,1,2.75
2,02/09/2022 06:51:22 PM,02/09/2022 07:00:03 PM,N,1,34,65,1,1.37,7.5,1,0.5,1.86,0,,0.3,11.16,1,1,0
2,02/09/2022 06:51:27 PM,02/09/2022 06:51:38 PM,N,1,41,41,1,0.03,2.5,1,0.5,0,0,,0.3,4.3,2,1,0
2,02/09/2022 06:51:40 PM,02/09/2022 06:58:29 PM,N,1,75,263,1,1.04,6,1,0.5,4.44,0,,0.3,14.99,1,1,2.75
2,02/09/2022 06:51:50 PM,02/09/2022 07:14:59 PM,N,1,42,75,1,2.7,14,1,0.5,0,0,,0.3,15.8,2,1,0
2,02/09/2022 06:51:56 PM,02/09/2022 07:04:54 PM,N,1,95,196,1,1.68,10.5,1,0.5,0,0,,0.3,12.3,2,1,0
2,02/09/2022 06:53:14 PM,02/09/2022 06:59:29 PM,N,1,75,263,1,0.98,6,1,0.5,2.11,0,,0.3,12.66,1,1,2.75
2,02/09/2022 06:53:24 PM,02/09/2022 07:03:40 PM,N,1,97,66,1,1.27,8.5,1,0.5,0,0,,0.3,10.3,1,1,0
2,02/09/2022 06:53:34 PM,02/09/2022 07:02:22 PM,N,1,40,195,1,1.69,8,1,0.5,1.96,0,,0.3,11.76,1,1,0
2,02/09/2022 06:53:47 PM,02/09/2022 06:57:40 PM,N,1,75,74,1,1.29,5.5,1,0.5,1.46,0,,0.3,8.76,1,1,0
2,02/09/2022 06:54:44 PM,02/09/2022 07:05:13 PM,N,1,82,138,1,3.67,12.5,1,0.5,3.58,0,,0.3,17.88,1,1,0
2,02/09/2022 06:56:09 PM,02/09/2022 07:15:45 PM,N,1,95,98,1,6.32,20.5,1,0.5,0,0,,0.3,22.3,2,1,0
2,02/09/2022 06:57:21 PM,02/09/2022 06:57:44 PM,N,5,195,195,1,0,50,0,0,5,0,,0.3,55.3,1,2,0
2,02/09/2022 06:57:24 PM,02/09/2022 07:08:17 PM,N,1,166,238,2,2.05,9.5,1,0.5,2,0,,0.3,16.05,1,1,2.75
1,02/09/2022 06:57:32 PM,02/09/2022 07:06:47 PM,N,1,97,49,1,1.4,8,1,0.5,2,0,,0.3,11.8,1,1,0
2,02/09/2022 06:57:40 PM,02/09/2022 07:02:09 PM,N,1,74,74,1,0.66,5,1,0.5,2,0,,0.3,8.8,1,1,0
2,02/09/2022 06:58:09 PM,02/09/2022 07:10:13 PM,N,1,42,244,1,1.93,10,1,0.5,2.95,0,,0.3,14.75,1,1,0
2,02/09/2022 06:58:32 PM,02/09/2022 07:10:32 PM,N,1,97,66,1,1.37,9,1,0.5,0,0,,0.3,10.8,2,1,0
2,02/09/2022 06:58:47 PM,02/09/2022 07:13:53 PM,N,1,41,236,1,2.15,11,1,0.5,3.11,0,,0.3,18.66,1,1,2.75
2,02/09/2022 06:58:47 PM,02/09/2022 07:04:01 PM,N,1,41,42,2,0.74,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,02/09/2022 06:59:21 PM,02/09/2022 07:08:59 PM,N,1,74,236,1,2.27,9.5,1,0.5,2.81,0,,0.3,16.86,1,1,2.75
2,02/09/2022 06:59:25 PM,02/09/2022 07:12:32 PM,N,1,97,33,1,1.6,9.5,1,0.5,2.82,0,,0.3,14.12,1,1,0
1,02/09/2022 06:59:27 PM,02/09/2022 07:19:24 PM,N,1,166,235,1,5.8,19.5,1,0.5,0.7,0,,0.3,22,1,1,0
2,02/09/2022 06:59:27 PM,02/09/2022 07:13:54 PM,N,1,41,159,1,3.19,12.5,1,0.5,0,0,,0.3,14.3,2,1,0
2,02/09/2022 07:00:14 PM,02/09/2022 07:08:49 PM,N,1,75,74,1,1.81,8,1,0.5,0,0,,0.3,9.8,2,1,0
2,02/09/2022 07:00:15 PM,02/09/2022 07:07:34 PM,N,1,223,179,1,1.54,7.5,1,0.5,0,0,,0.3,9.3,1,1,0
2,02/09/2022 07:01:00 PM,02/09/2022 07:39:25 PM,N,1,95,196,1,0.74,21.5,1,0.5,0,0,,0.3,23.3,2,1,0
1,02/09/2022 07:01:39 PM,02/09/2022 07:12:21 PM,N,1,24,239,1,1.9,9.5,3.75,0.5,3.5,0,,0.3,17.55,1,1,2.75
2,02/09/2022 07:01:41 PM,02/09/2022 07:10:14 PM,N,1,74,236,1,1.98,8,1,0.5,1.26,0,,0.3,13.81,1,1,2.75
2,02/09/2022 07:01:48 PM,02/09/2022 07:09:09 PM,N,1,75,263,1,1.02,6.5,1,0.5,1.1,0,,0.3,12.15,1,1,2.75
2,02/09/2022 07:02:35 PM,02/09/2022 07:23:05 PM,N,1,43,48,1,3.43,15,1,0.5,4,0,,0.3,23.55,1,1,2.75
2,02/09/2022 07:02:41 PM,02/09/2022 07:15:26 PM,N,1,43,142,1,2.63,11,1,0.5,3.11,0,,0.3,18.66,1,1,2.75
2,02/09/2022 07:02:50 PM,02/09/2022 07:30:25 PM,N,1,75,100,1,3.81,19,1,0.5,4.71,0,,0.3,28.26,1,1,2.75
2,02/09/2022 07:03:20 PM,02/09/2022 07:03:28 PM,N,5,195,195,1,0.05,20,0,0,4.06,0,,0.3,24.36,1,2,0
2,02/09/2022 07:03:34 PM,02/09/2022 08:11:12 PM,N,1,92,92,1,0.09,36,1,0.5,0,0,,0.3,37.8,2,1,0
2,02/09/2022 07:04:19 PM,02/09/2022 07:47:19 PM,N,1,260,129,1,3.29,24.5,1,0.5,0,0,,0.3,26.3,2,1,0
2,02/09/2022 07:05:21 PM,02/09/2022 07:11:44 PM,N,1,41,166,1,1.08,6.5,1,0.5,1.66,0,,0.3,9.96,1,1,0
2,02/09/2022 07:05:25 PM,02/09/2022 07:10:34 PM,N,1,260,260,1,0.66,5,1,0.5,0,0,,0.3,6.8,2,1,0
2,02/09/2022 07:05:48 PM,02/09/2022 07:17:49 PM,N,1,236,142,1,2.54,10.5,1,0.5,3.01,0,,0.3,18.06,1,1,2.75
2,02/09/2022 07:06:52 PM,02/09/2022 07:20:56 PM,N,1,168,42,1,1.92,10,1,0.5,0,0,,0.3,11.8,2,1,0
2,02/09/2022 07:07:19 PM,02/09/2022 07:22:40 PM,N,1,129,56,1,1.67,10.5,1,0.5,0,0,,0.3,12.3,2,1,0
2,02/09/2022 07:07:33 PM,02/09/2022 07:32:39 PM,N,5,247,69,2,3.38,20,0,0,0,0,,0.3,20.3,2,1,0
1,02/09/2022 07:07:53 PM,02/09/2022 07:14:09 PM,N,1,150,210,1,0.7,6,1,0.5,0,0,,0.3,7.8,2,1,0
2,02/09/2022 07:07:56 PM,02/09/2022 07:20:54 PM,N,5,130,132,2,5.18,20,0,0,0,0,,0.3,20.3,1,2,0
2,02/09/2022 07:08:21 PM,02/09/2022 07:18:58 PM,N,1,97,33,1,1.33,8,1,0.5,0,0,,0.3,9.8,2,1,0
2,02/09/2022 07:08:32 PM,02/09/2022 07:09:06 PM,N,5,203,264,1,0,55,0,0,5.8,0,,0.3,61.1,1,2,0
2,02/09/2022 07:08:33 PM,02/09/2022 07:36:56 PM,N,1,82,258,2,5.36,21,1,0.5,0,0,,0.3,22.8,2,1,0
2,02/09/2022 07:09:58 PM,02/09/2022 07:16:18 PM,N,1,166,41,1,1.18,6,1,0.5,1.56,0,,0.3,9.36,1,1,0
2,02/09/2022 07:10:11 PM,02/09/2022 07:32:04 PM,N,1,75,243,1,6.45,21,1,0.5,0,0,,0.3,22.8,1,1,0
2,02/09/2022 07:10:21 PM,02/09/2022 07:22:02 PM,N,1,74,166,1,1.87,9.5,1,0.5,1,0,,0.3,12.3,1,1,0
2,02/09/2022 07:10:26 PM,02/09/2022 07:10:29 PM,N,1,75,75,1,0.02,2.5,1,0.5,16,0,,0.3,20.3,1,1,0
1,02/09/2022 07:10:29 PM,02/09/2022 07:27:47 PM,N,1,74,141,1,2.9,13,3.75,0.5,3.5,0,,0.3,21.05,1,1,2.75
2,02/09/2022 07:10:55 PM,02/09/2022 07:18:48 PM,N,1,134,134,1,1.06,7,1,0.5,1.76,0,,0.3,10.56,1,1,0
2,02/09/2022 07:10:56 PM,02/09/2022 07:30:18 PM,N,1,52,188,1,3.12,13,1,0.5,4.44,0,,0.3,19.24,1,1,0
2,02/09/2022 07:11:00 PM,02/09/2022 07:27:00 PM,,,179,260,,2.19,12.01,0,0,0,0,,0.3,12.31,,,
1,02/09/2022 07:11:01 PM,02/09/2022 07:29:44 PM,N,1,82,129,1,2,12.5,1,0.5,4.25,0,,0.3,18.55,1,1,0
2,02/09/2022 07:11:17 PM,02/09/2022 07:18:31 PM,N,1,43,262,1,1.28,6.5,1,0.5,2.21,0,,0.3,13.26,1,1,2.75
2,02/09/2022 07:11:56 PM,02/09/2022 07:21:06 PM,N,1,43,237,1,1.8,8.5,1,0.5,2.22,0,,0.3,15.27,1,1,2.75
2,02/09/2022 07:12:08 PM,02/09/2022 07:31:16 PM,N,1,74,142,1,3.78,15.5,1,0.5,5.01,0,,0.3,25.06,1,1,2.75
2,02/09/2022 07:12:58 PM,02/09/2022 07:26:17 PM,N,1,75,263,1,1.51,10,1,0.5,2.91,0,,0.3,17.46,1,1,2.75
2,02/09/2022 07:13:13 PM,02/09/2022 07:26:13 PM,N,1,82,173,1,1.78,10,1,0.5,1,0,,0.3,12.8,1,1,0
2,02/09/2022 07:14:13 PM,02/09/2022 07:27:24 PM,N,1,82,70,1,3.17,12.5,1,0.5,2.14,0,,0.3,16.44,1,1,0
2,02/09/2022 07:14:39 PM,02/09/2022 07:18:35 PM,N,1,166,166,2,0.65,5,1,0.5,0,0,,0.3,6.8,2,1,0
2,02/09/2022 07:14:52 PM,02/09/2022 07:24:02 PM,N,1,74,41,1,1.3,8,1,0.5,4,0,,0.3,13.8,1,1,0
2,02/09/2022 07:14:52 PM,02/09/2022 07:31:34 PM,N,1,166,220,1,6.46,20,1,0.5,4.96,3,,0.3,29.76,1,1,0
2,02/09/2022 07:15:21 PM,02/09/2022 07:18:54 PM,N,1,75,74,1,1.32,5.5,1,0.5,2.19,0,,0.3,9.49,1,1,0
2,02/09/2022 07:15:24 PM,02/09/2022 07:29:57 PM,N,1,75,237,1,2.29,11.5,1,0.5,3.21,0,,0.3,19.26,1,1,2.75
1,02/09/2022 07:15:34 PM,02/09/2022 07:31:00 PM,N,1,244,239,1,5.4,18,3.75,0.5,3,0,,0.3,25.55,1,1,2.75
2,02/09/2022 07:16:00 PM,02/09/2022 07:24:00 PM,,,33,40,,1.41,8.12,0,0,1.4,0,,0.3,9.82,,,
2,02/09/2022 07:16:02 PM,02/09/2022 07:23:43 PM,N,1,223,223,5,1.47,7.5,1,0.5,2.32,0,,0.3,11.62,1,1,0
2,02/09/2022 07:16:19 PM,02/09/2022 07:22:55 PM,N,5,95,135,1,1.29,12,0,0,3.69,0,,0.3,15.99,1,2,0
2,02/09/2022 07:16:54 PM,02/09/2022 07:40:50 PM,N,1,97,61,1,3.66,16.5,1,0.5,3.66,0,,0.3,21.96,1,1,0
1,02/09/2022 07:17:05 PM,02/09/2022 07:47:47 PM,N,1,33,225,1,0,18.2,0,0.5,0,0,,0.3,19,1,1,0
2,02/09/2022 07:17:25 PM,02/09/2022 07:37:08 PM,N,1,74,92,1,8.85,25.5,1,0.5,0,6.55,,0.3,33.85,2,1,0
2,02/09/2022 07:17:42 PM,02/09/2022 07:27:20 PM,N,1,97,106,1,1.88,8.5,1,0.5,1.54,0,,0.3,11.84,1,1,0
2,02/09/2022 07:17:57 PM,02/09/2022 07:25:16 PM,N,1,75,238,1,1.4,7,1,0.5,2.31,0,,0.3,13.86,1,1,2.75
2,02/09/2022 07:17:58 PM,02/09/2022 07:24:01 PM,N,1,7,179,1,0.9,5.5,1,0.5,1,0,,0.3,8.3,1,1,0
2,02/09/2022 07:18:00 PM,02/09/2022 07:32:00 PM,,,7,229,,3.44,15.7,0,0,0,0,,0.3,18.75,,,
2,02/09/2022 07:18:29 PM,02/09/2022 07:30:11 PM,N,1,95,56,1,2.01,10,1,0.5,0,0,,0.3,11.8,2,1,0
2,02/09/2022 07:19:09 PM,02/09/2022 07:25:59 PM,N,1,43,74,1,1.64,7,1,0.5,2.64,0,,0.3,11.44,1,1,0
2,02/09/2022 07:19:16 PM,02/09/2022 07:30:42 PM,N,1,74,166,1,2.11,10,1,0.5,0,0,,0.3,11.8,1,1,0
2,02/09/2022 07:19:17 PM,02/09/2022 07:33:32 PM,N,1,75,141,1,2.66,11.5,1,0.5,3,0,,0.3,19.05,1,1,2.75
2,02/09/2022 07:19:55 PM,02/09/2022 07:35:43 PM,N,1,43,141,1,2.74,12.5,1,0.5,2.56,0,,0.3,19.61,1,1,2.75
2,02/09/2022 07:20:23 PM,02/09/2022 07:27:20 PM,N,1,74,168,1,1.86,8,1,0.5,2.45,0,,0.3,12.25,1,1,0
2,02/09/2022 07:20:23 PM,02/09/2022 07:34:02 PM,N,1,41,24,1,1.6,10,1,0.5,2.36,0,,0.3,14.16,1,1,0
1,02/09/2022 07:21:07 PM,02/09/2022 07:34:11 PM,N,1,97,181,1,2.3,10.5,1,0.5,3.65,0,,0.3,15.95,1,1,0
2,02/09/2022 07:21:10 PM,02/09/2022 07:30:57 PM,N,1,42,41,1,1.91,9,1,0.5,2,0,,0.3,12.8,1,1,0
2,02/09/2022 07:21:11 PM,02/09/2022 07:30:36 PM,N,1,95,95,1,0.74,7.5,1,0.5,0,0,,0.3,9.3,2,1,0
2,02/09/2022 07:21:30 PM,02/09/2022 07:33:45 PM,N,1,95,56,1,2.21,10,1,0.5,2.36,0,,0.3,14.16,1,1,0
2,02/09/2022 07:21:38 PM,02/09/2022 07:30:56 PM,N,1,43,262,1,1.59,8,1,0.5,3.76,0,,0.3,16.31,1,1,2.75
2,02/09/2022 07:21:43 PM,02/09/2022 07:38:09 PM,N,1,25,256,1,3.62,14.5,1,0.5,3.26,0,,0.3,19.56,1,1,0
2,02/09/2022 07:22:00 PM,02/09/2022 08:02:00 PM,,,181,236,,11.79,41.95,0,0,11.32,0,,0.3,56.32,,,
2,02/09/2022 07:22:06 PM,02/09/2022 07:41:00 PM,N,1,166,75,1,2.98,14.5,1,0.5,4.89,0,,0.3,21.19,1,1,0
2,02/09/2022 07:22:09 PM,02/09/2022 07:22:13 PM,N,5,121,121,1,0,15,0,0,3.06,0,,0.3,18.36,1,2,0
2,02/09/2022 07:22:37 PM,02/09/2022 07:35:44 PM,N,1,74,166,1,2.14,10.5,1,0.5,3.08,0,,0.3,15.38,1,1,0
2,02/09/2022 07:23:00 PM,02/09/2022 07:32:11 PM,N,1,41,74,2,1.38,8,1,0.5,0,0,,0.3,9.8,2,1,0
2,02/09/2022 07:23:00 PM,02/09/2022 07:43:00 PM,,,61,37,,3.27,15.11,0,0,2.57,0,,0.3,17.98,,,
2,02/09/2022 07:23:00 PM,02/09/2022 07:39:00 PM,,,25,190,,2.56,14.43,0,0,3.27,0,,0.3,18,,,
2,02/09/2022 07:23:04 PM,02/09/2022 07:35:26 PM,N,1,82,138,1,3.95,14.5,1,0.5,3.26,0,,0.3,19.56,1,1,0
2,02/09/2022 07:23:06 PM,02/09/2022 07:23:12 PM,N,5,7,7,1,0,12,0,0,3.08,0,,0.3,15.38,1,2,0
1,02/09/2022 07:24:01 PM,02/09/2022 07:30:47 PM,N,1,74,75,1,1.5,7,1,0.5,2,0,,0.3,10.8,1,1,0
2,02/09/2022 07:24:22 PM,02/09/2022 07:42:59 PM,N,1,33,231,1,2.46,13,1,0.5,2.4,0,,0.3,19.95,1,1,2.75
2,02/09/2022 07:24:30 PM,02/09/2022 07:31:42 PM,N,1,74,236,3,1.74,7.5,1,0.5,2.41,0,,0.3,14.46,1,1,2.75
2,02/09/2022 07:25:02 PM,02/09/2022 07:37:05 PM,N,1,75,41,1,0.13,8.5,1,0.5,0,0,,0.3,10.3,2,1,0
2,02/09/2022 07:25:10 PM,02/09/2022 07:39:47 PM,N,1,74,140,2,3.87,14.5,1,0.5,2,0,,0.3,21.05,1,1,2.75
1,02/09/2022 07:25:31 PM,02/09/2022 07:33:51 PM,N,1,150,210,1,0.7,7,1,0.5,0,0,,0.3,8.8,2,1,0
1,02/09/2022 07:26:44 PM,02/09/2022 08:21:46 PM,N,1,75,39,1,22.8,63.5,1,0.5,14.35,6.55,,0.3,86.2,1,1,0
2,02/09/2022 07:27:08 PM,02/09/2022 07:48:49 PM,N,1,92,134,1,6.47,22.5,1,0.5,0,0,,0.3,24.3,2,1,0
2,02/09/2022 07:27:18 PM,02/09/2022 07:33:18 PM,N,1,43,239,1,1.67,7,1,0.5,2.89,0,,0.3,14.44,1,1,2.75
2,02/09/2022 07:27:36 PM,02/09/2022 07:37:12 PM,N,1,75,239,1,1.99,9,0.5,0.5,2.61,0,,0.3,15.66,1,1,2.75
2,02/09/2022 07:27:55 PM,02/09/2022 07:39:56 PM,N,1,134,121,1,2.37,11,1,0.5,2.56,0,,0.3,15.36,1,1,0
2,02/09/2022 07:28:06 PM,02/09/2022 07:34:58 PM,N,1,75,237,1,1.53,7,1,0.5,2.31,0,,0.3,13.86,1,1,2.75
1,02/09/2022 07:29:11 PM,02/09/2022 07:48:06 PM,N,1,75,4,1,6.5,21,3.75,0.5,6.35,0,,0.3,31.9,1,1,2.75
2,02/09/2022 07:29:38 PM,02/09/2022 07:43:12 PM,N,1,7,129,1,2.81,11.5,1,0.5,2.66,0,,0.3,15.96,1,1,0
2,02/09/2022 07:29:39 PM,02/09/2022 07:41:51 PM,N,1,82,138,1,3.82,14.5,1,0.5,2,0,,0.3,18.3,1,1,0
2,02/09/2022 07:30:18 PM,02/09/2022 07:36:35 PM,N,1,65,97,1,0.86,6,1,0.5,1.56,0,,0.3,9.36,1,1,0
2,02/09/2022 07:30:28 PM,02/09/2022 07:42:23 PM,N,5,168,212,1,4.03,16,0,0,0,0,,0.3,16.3,2,2,0
2,02/09/2022 07:30:40 PM,02/09/2022 07:47:30 PM,N,1,43,170,2,3.69,14,1,0.5,0.93,0,,0.3,19.48,1,1,2.75
2,02/09/2022 07:31:42 PM,02/09/2022 07:41:09 PM,N,1,65,49,1,1.33,7.5,1,0.5,1.86,0,,0.3,11.16,1,1,0
2,02/09/2022 07:31:46 PM,02/09/2022 07:45:05 PM,N,1,74,24,1,1.83,10,1,0.5,0,0,,0.3,11.8,1,1,0
2,02/09/2022 07:32:00 PM,02/09/2022 08:00:00 PM,,,17,112,,4.06,14.12,0,0,2,0,,0.3,16.42,,,
2,02/09/2022 07:32:54 PM,02/09/2022 07:42:49 PM,N,1,65,49,1,1.61,8.5,1,0.5,3.09,0,,0.3,13.39,1,1,0
1,02/09/2022 07:33:09 PM,02/09/2022 07:33:32 PM,N,5,205,205,1,0,0,0,0,0,0,,0,0,3,2,0
2,02/09/2022 07:33:42 PM,02/09/2022 07:55:08 PM,N,1,74,230,1,4.24,17,1,0.5,0,0,,0.3,21.55,1,1,2.75
2,02/09/2022 07:34:17 PM,02/09/2022 07:42:01 PM,N,1,166,42,1,1.28,7,1,0.5,0,0,,0.3,8.8,2,1,0
2,02/09/2022 07:34:18 PM,02/09/2022 07:38:24 PM,N,1,95,95,1,0.8,5,1,0.5,2.04,0,,0.3,8.84,1,1,0
2,02/09/2022 07:34:25 PM,02/09/2022 07:57:46 PM,N,1,130,139,1,5.36,19.5,1,0.5,4.26,0,,0.3,25.56,1,1,0
2,02/09/2022 07:34:30 PM,02/09/2022 07:41:10 PM,N,1,43,238,1,1.44,7,1,0.5,1,0,,0.3,12.55,1,1,2.75
1,02/09/2022 07:34:38 PM,02/09/2022 07:35:08 PM,N,5,205,205,1,0,15,0,0,0,0,,0,15,1,2,0
2,02/09/2022 07:34:44 PM,02/09/2022 08:05:38 PM,N,1,7,68,6,5.89,22.5,1,0.5,6.76,0,,0.3,33.81,1,1,2.75
2,02/09/2022 07:34:49 PM,02/09/2022 07:39:09 PM,N,1,7,146,1,0.67,4.5,1,0.5,3,0,,0.3,9.3,1,1,0
2,02/09/2022 07:35:34 PM,02/09/2022 07:44:41 PM,N,1,43,262,1,1.5,8,1,0.5,3.14,0,,0.3,15.69,1,1,2.75
2,02/09/2022 07:36:04 PM,02/09/2022 07:44:25 PM,N,1,74,75,1,1.81,8,1,0.5,1.96,0,,0.3,11.76,1,1,0
2,02/09/2022 07:36:20 PM,02/09/2022 08:16:48 PM,N,1,65,39,1,8.32,30,1,0.5,6.36,0,,0.3,38.16,1,1,0
2,02/09/2022 07:36:27 PM,02/09/2022 07:44:36 PM,N,1,65,97,2,1.29,7.5,1,0.5,5,0,,0.3,14.3,1,1,0
2,02/09/2022 07:37:37 PM,02/09/2022 07:50:04 PM,N,5,82,173,2,1.52,15,0,0,0,0,,0.3,15.3,2,2,0
2,02/09/2022 07:38:45 PM,02/09/2022 07:49:38 PM,N,1,75,141,1,1.7,9.5,1,0.5,2,0,,0.3,16.05,1,1,2.75
2,02/09/2022 07:38:48 PM,02/09/2022 07:52:09 PM,N,1,74,151,1,2.51,11,1,0.5,3.2,0,,0.3,16,1,1,0
2,02/09/2022 07:38:51 PM,02/09/2022 07:50:15 PM,N,1,74,263,1,2.67,10,1,0.5,1.16,0,,0.3,15.71,1,1,2.75
1,02/09/2022 07:38:53 PM,02/09/2022 07:49:07 PM,Y,1,74,263,1,2.7,9.5,3.75,0.5,2.11,0,,0.3,16.16,1,1,2.75
1,02/09/2022 07:40:17 PM,02/09/2022 07:48:22 PM,N,1,65,181,1,1.2,7,1,0.5,1,0,,0.3,9.8,1,1,0
2,02/09/2022 07:40:38 PM,02/09/2022 07:48:54 PM,N,1,223,179,2,1.19,7.5,1,0.5,0,0,,0.3,9.3,2,1,0
2,02/09/2022 07:41:55 PM,02/09/2022 07:46:16 PM,N,1,75,74,1,1.34,6,1,0.5,1.95,0,,0.3,9.75,1,1,0
2,02/09/2022 07:42:37 PM,02/09/2022 07:51:28 PM,N,1,7,223,1,1.28,7.5,1,0.5,3,0,,0.3,12.3,1,1,0
2,02/09/2022 07:43:32 PM,02/09/2022 07:52:24 PM,N,1,75,151,1,1.8,8.5,1,0.5,0,0,,0.3,10.3,2,1,0
2,02/09/2022 07:44:00 PM,02/09/2022 08:00:00 PM,,,66,162,,6.04,23.3,0,0,2,0,,0.3,28.35,,,
2,02/09/2022 07:44:00 PM,02/09/2022 07:51:00 PM,,,7,223,,0.82,7.7,0,0,1.78,0,,0.3,9.78,,,
2,02/09/2022 07:44:08 PM,02/09/2022 07:53:40 PM,N,1,75,238,1,1.44,8,1,0.5,2.51,0,,0.3,15.06,1,1,2.75
1,02/09/2022 07:44:45 PM,02/09/2022 08:18:24 PM,N,1,65,177,2,5,22.5,1,0.5,0,0,,0.3,24.3,2,1,0
2,02/09/2022 07:45:54 PM,02/09/2022 07:50:30 PM,N,1,75,74,1,1.34,6,1,0.5,1.5,0,,0.3,9.3,1,1,0
2,02/09/2022 07:46:02 PM,02/10/2022 07:05:33 PM,N,1,65,112,1,4.6,18,1,0.5,1.98,0,,0.3,21.78,1,1,0
2,02/09/2022 07:46:08 PM,02/09/2022 08:46:26 PM,N,1,82,82,1,3.59,34.5,1,0.5,0,0,,0.3,36.3,2,1,0
2,02/09/2022 07:46:09 PM,02/09/2022 07:51:16 PM,N,1,193,146,1,0.89,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,02/09/2022 07:46:18 PM,02/09/2022 07:52:34 PM,N,1,7,193,5,1.38,6.5,1,0.5,1.66,0,,0.3,9.96,1,1,0
2,02/09/2022 07:46:36 PM,02/09/2022 07:53:47 PM,N,1,75,262,1,1.45,7.5,0.5,0.5,2.31,0,,0.3,13.86,1,1,2.75
2,02/09/2022 07:46:47 PM,02/09/2022 08:04:01 PM,N,1,244,265,2,7.96,24,1,0.5,0,0,,0.3,25.8,2,1,0
2,02/09/2022 07:47:06 PM,02/09/2022 07:52:28 PM,N,1,43,236,1,0.94,6,1,0.5,2.11,0,,0.3,12.66,1,1,2.75
2,02/09/2022 07:47:19 PM,02/09/2022 08:05:02 PM,N,1,152,75,1,2.5,13,1,0.5,0,0,,0.3,14.8,2,1,0
2,02/09/2022 07:47:34 PM,02/09/2022 08:02:22 PM,N,1,65,232,1,4.48,16,1,0.5,2,0,,0.3,22.55,1,1,2.75
1,02/09/2022 07:48:03 PM,02/09/2022 07:55:17 PM,N,1,41,238,1,1.4,7,1,0.5,2.2,0,,0.3,11,1,1,0
2,02/09/2022 07:48:53 PM,02/09/2022 07:54:12 PM,N,1,75,151,1,1.07,6,1,0.5,0,0,,0.3,7.8,2,1,0
1,02/09/2022 07:49:04 PM,02/09/2022 07:55:15 PM,N,1,43,75,1,1.2,6.5,1,0.5,0,0,,0.3,8.3,1,1,0
1,02/09/2022 07:49:20 PM,02/09/2022 08:28:13 PM,N,1,210,150,1,19.5,55.5,1,0.5,0,0,,0.3,57.3,2,1,0
2,02/09/2022 07:49:52 PM,02/09/2022 07:58:47 PM,N,1,134,216,1,2.06,9,1,0.5,0,0,,0.3,10.8,1,1,0
2,02/09/2022 07:50:42 PM,02/09/2022 08:01:30 PM,N,1,95,134,1,1.85,9,1,0.5,2.16,0,,0.3,12.96,1,1,0
2,02/09/2022 07:50:53 PM,02/09/2022 08:01:44 PM,N,1,75,262,1,2.14,9.5,1,0.5,20,0,,0.3,34.05,1,1,2.75
2,02/09/2022 07:51:08 PM,02/09/2022 08:03:58 PM,N,1,179,129,1,2.89,12,1,0.5,0,0,,0.3,13.8,1,1,0
2,02/09/2022 07:51:48 PM,02/09/2022 07:58:14 PM,N,1,41,75,1,0.85,6,1,0.5,1.56,0,,0.3,9.36,1,1,0
2,02/09/2022 07:51:58 PM,02/09/2022 07:59:31 PM,N,1,166,41,1,1.62,7.5,1,0.5,1,0,,0.3,10.3,1,1,0
2,02/09/2022 07:52:00 PM,02/09/2022 08:20:00 PM,,,66,48,,7.32,27.45,0,0,6.76,0,,0.3,37.26,,,
